episode,return,rolling_mean_return_100,step
666,15.0,4.3,666
667,2.0,4.32,667
668,0.0,4.22,668
669,0.0,4.22,669
670,0.0,4.22,670
671,0.0,4.06,671
672,0.0,4.06,672
673,0.0,4.06,673
674,0.0,4.06,674
675,0.0,3.93,675
676,0.0,3.93,676
677,0.0,3.93,677
678,7.0,4.0,678
679,0.0,4.0,679
680,0.0,4.0,680
681,0.0,4.0,681
682,0.0,4.0,682
683,0.0,3.93,683
684,0.0,3.93,684
685,0.0,3.93,685
686,0.0,3.93,686
687,0.0,3.93,687
688,0.0,3.93,688
689,0.0,3.7,689
690,15.0,3.85,690
691,0.0,3.85,691
692,9.0,3.91,692
693,0.0,3.91,693
694,0.0,3.91,694
695,0.0,3.91,695
696,0.0,3.73,696
697,0.0,3.73,697
698,0.0,3.62,698
699,0.0,3.62,699
700,0.0,3.62,700
701,0.0,3.46,701
702,8.0,3.54,702
703,0.0,3.54,703
704,0.0,3.54,704
705,0.0,3.52,705
706,0.0,3.33,706
707,0.0,3.33,707
708,16.0,3.32,708
709,1.0,3.33,709
710,0.0,3.33,710
711,0.0,3.33,711
712,0.0,3.08,712
713,17.0,3.25,713
714,9.0,3.34,714
715,0.0,3.2,715
716,0.0,2.97,716
717,13.0,3.1,717
718,14.0,3.24,718
719,0.0,3.24,719
720,0.0,3.24,720
721,11.0,3.35,721
722,0.0,3.07,722
723,8.0,3.15,723
724,0.0,2.9,724
725,11.0,3.01,725
726,1.0,3.02,726
727,0.0,2.89,727
728,0.0,2.89,728
729,17.0,3.0,729
730,0.0,3.0,730
731,16.0,3.16,731
732,0.0,3.16,732
733,0.0,3.16,733
734,0.0,3.16,734
735,0.0,3.16,735
736,0.0,3.16,736
737,0.0,3.16,737
738,0.0,3.0,738
739,0.0,2.86,739
740,0.0,2.73,740
741,18.0,2.91,741
742,0.0,2.91,742
743,2.0,2.93,743
744,11.0,2.89,744
745,14.0,3.03,745
746,0.0,3.03,746
747,0.0,2.96,747
748,0.0,2.96,748
749,9.0,3.05,749
750,13.0,3.18,750
751,0.0,3.18,751
752,0.0,2.97,752
753,0.0,2.97,753
754,0.0,2.97,754
755,0.0,2.97,755
756,0.0,2.91,756
757,0.0,2.91,757
758,0.0,2.91,758
759,0.0,2.83,759
760,0.0,2.73,760
761,0.0,2.73,761
762,0.0,2.57,762
763,0.0,2.57,763
764,0.0,2.57,764
765,17.0,2.74,765
766,0.0,2.59,766
767,0.0,2.57,767
768,9.0,2.66,768
769,0.0,2.66,769
770,0.0,2.66,770
771,0.0,2.66,771
772,0.0,2.66,772
773,21.0,2.87,773
774,0.0,2.87,774
775,0.0,2.87,775
776,16.0,3.03,776
777,18.0,3.21,777
778,0.0,3.14,778
779,0.0,3.14,779
780,19.0,3.33,780
781,0.0,3.33,781
782,20.0,3.53,782
783,0.0,3.53,783
784,13.0,3.66,784
785,0.0,3.66,785
786,7.0,3.73,786
787,4.0,3.77,787
788,0.0,3.77,788
789,0.0,3.77,789
790,0.0,3.62,790
791,6.0,3.68,791
792,0.0,3.59,792
793,0.0,3.59,793
794,0.0,3.59,794
795,0.0,3.59,795
796,14.0,3.73,796
797,0.0,3.73,797
798,0.0,3.73,798
799,0.0,3.73,799
800,0.0,3.73,800
801,0.0,3.73,801
802,0.0,3.65,802
803,0.0,3.65,803
804,0.0,3.65,804
805,12.0,3.77,805
806,0.0,3.77,806
807,0.0,3.77,807
808,0.0,3.61,808
809,0.0,3.6,809
810,15.0,3.75,810
811,0.0,3.75,811
812,28.0,4.03,812
813,15.0,4.01,813
814,17.0,4.09,814
815,7.0,4.16,815
816,5.0,4.21,816
817,15.0,4.23,817
818,22.0,4.31,818
819,14.0,4.45,819
820,0.0,4.45,820
821,0.0,4.34,821
822,0.0,4.34,822
823,0.0,4.26,823
824,9.0,4.35,824
825,11.0,4.35,825
826,0.0,4.34,826
827,10.0,4.44,827
828,0.0,4.44,828
829,17.0,4.44,829
830,0.0,4.44,830
831,0.0,4.28,831
832,0.0,4.28,832
833,14.0,4.42,833
834,0.0,4.42,834
835,24.0,4.66,835
836,0.0,4.66,836
837,0.0,4.66,837
838,0.0,4.66,838
839,2.0,4.68,839
840,0.0,4.68,840
841,12.0,4.62,841
842,0.0,4.62,842
843,0.0,4.6,843
844,0.0,4.49,844
845,5.0,4.4,845
846,11.0,4.51,846
847,0.0,4.51,847
848,14.0,4.65,848
849,0.0,4.56,849
850,14.0,4.57,850
851,8.0,4.65,851
852,0.0,4.65,852
853,0.0,4.65,853
854,18.0,4.83,854
855,0.0,4.83,855
856,0.0,4.83,856
857,0.0,4.83,857
858,8.0,4.91,858
859,7.0,4.98,859
860,17.0,5.15,860
861,13.0,5.28,861
862,12.0,5.4,862
863,10.0,5.5,863
864,0.0,5.5,864
865,7.0,5.4,865
866,0.0,5.4,866
867,0.0,5.4,867
868,0.0,5.31,868
869,0.0,5.31,869
870,0.0,5.31,870
871,0.0,5.31,871
872,0.0,5.31,872
873,0.0,5.1,873
874,6.0,5.16,874
875,0.0,5.16,875
876,0.0,5.0,876
877,2.0,4.84,877
878,0.0,4.84,878
879,7.0,4.91,879
880,20.0,4.92,880
881,0.0,4.92,881
882,0.0,4.72,882
883,0.0,4.72,883
884,0.0,4.59,884
885,0.0,4.59,885
886,0.0,4.52,886
887,0.0,4.48,887
888,0.0,4.48,888
889,11.0,4.59,889
890,9.0,4.68,890
891,0.0,4.62,891
892,0.0,4.62,892
893,17.0,4.79,893
894,7.0,4.86,894
895,0.0,4.86,895
896,0.0,4.72,896
897,9.0,4.81,897
898,7.0,4.88,898
899,16.0,5.04,899
900,0.0,5.04,900
901,0.0,5.04,901
902,0.0,5.04,902
903,0.0,5.04,903
904,0.0,5.04,904
905,0.0,4.92,905
906,0.0,4.92,906
907,19.0,5.11,907
908,0.0,5.11,908
909,0.0,5.11,909
910,0.0,4.96,910
911,0.0,4.96,911
912,0.0,4.68,912
913,0.0,4.53,913
914,11.0,4.47,914
915,0.0,4.4,915
916,0.0,4.35,916
917,0.0,4.2,917
918,0.0,3.98,918
919,0.0,3.84,919
920,5.0,3.89,920
921,0.0,3.89,921
922,0.0,3.89,922
923,0.0,3.89,923
924,7.0,3.87,924
925,0.0,3.76,925
926,0.0,3.76,926
927,0.0,3.66,927
928,15.0,3.81,928
929,0.0,3.64,929
930,0.0,3.64,930
931,0.0,3.64,931
932,13.0,3.77,932
933,12.0,3.75,933
934,0.0,3.75,934
935,0.0,3.51,935
936,6.0,3.57,936
937,0.0,3.57,937
938,20.0,3.77,938
939,0.0,3.75,939
940,0.0,3.75,940
941,19.0,3.82,941
942,14.0,3.96,942
943,21.0,4.17,943
944,0.0,4.17,944
945,0.0,4.12,945
946,4.0,4.05,946
947,0.0,4.05,947
948,0.0,3.91,948
949,13.0,4.04,949
950,0.0,3.9,950
951,17.0,3.99,951
952,0.0,3.99,952
953,20.0,4.19,953
954,0.0,4.01,954
955,0.0,4.01,955
956,0.0,4.01,956
957,0.0,4.01,957
958,0.0,3.93,958
959,0.0,3.86,959
960,0.0,3.69,960
961,0.0,3.56,961
962,0.0,3.44,962
963,0.0,3.34,963
964,0.0,3.34,964
965,0.0,3.27,965
966,0.0,3.27,966
967,0.0,3.27,967
968,6.0,3.33,968
969,0.0,3.33,969
970,0.0,3.33,970
971,14.0,3.47,971
972,8.0,3.55,972
973,0.0,3.55,973
974,0.0,3.49,974
975,0.0,3.49,975
976,0.0,3.49,976
977,0.0,3.47,977
978,0.0,3.47,978
979,13.0,3.53,979
980,12.0,3.45,980
981,0.0,3.45,981
982,0.0,3.45,982
983,0.0,3.45,983
984,0.0,3.45,984
985,0.0,3.45,985
986,0.0,3.45,986
987,0.0,3.45,987
988,0.0,3.45,988
989,0.0,3.34,989
990,22.0,3.47,990
991,9.0,3.56,991
992,0.0,3.56,992
993,0.0,3.39,993
994,0.0,3.32,994
995,0.0,3.32,995
996,13.0,3.45,996
997,0.0,3.36,997
998,14.0,3.43,998
999,17.0,3.44,999
1000,0.0,3.44,1000
1001,0.0,3.44,1001
1002,4.0,3.48,1002
1003,0.0,3.48,1003
1004,15.0,3.63,1004
1005,0.0,3.63,1005
1006,0.0,3.63,1006
1007,0.0,3.44,1007
1008,0.0,3.44,1008
1009,0.0,3.44,1009
1010,0.0,3.44,1010
1011,0.0,3.44,1011
1012,0.0,3.44,1012
1013,0.0,3.44,1013
1014,0.0,3.33,1014
1015,0.0,3.33,1015
1016,23.0,3.56,1016
1017,0.0,3.56,1017
1018,0.0,3.56,1018
1019,14.0,3.7,1019
1020,0.0,3.65,1020
1021,6.0,3.71,1021
1022,12.0,3.83,1022
1023,0.0,3.83,1023
1024,0.0,3.76,1024
1025,0.0,3.76,1025
1026,11.0,3.87,1026
1027,24.0,4.11,1027
1028,0.0,3.96,1028
1029,0.0,3.96,1029
1030,0.0,3.96,1030
1031,9.0,4.05,1031
1032,0.0,3.92,1032
1033,20.0,4.0,1033
1034,0.0,4.0,1034
1035,0.0,4.0,1035
1036,0.0,3.94,1036
1037,0.0,3.94,1037
1038,14.0,3.88,1038
1039,10.0,3.98,1039
1040,0.0,3.98,1040
1041,0.0,3.79,1041
1042,0.0,3.65,1042
1043,15.0,3.59,1043
1044,0.0,3.59,1044
1045,0.0,3.59,1045
1046,15.0,3.7,1046
1047,0.0,3.7,1047
1048,0.0,3.7,1048
1049,0.0,3.57,1049
1050,0.0,3.57,1050
1051,0.0,3.4,1051
1052,9.0,3.49,1052
1053,0.0,3.29,1053
1054,0.0,3.29,1054
1055,0.0,3.29,1055
1056,0.0,3.29,1056
1057,0.0,3.29,1057
1058,15.0,3.44,1058
1059,0.0,3.44,1059
1060,16.0,3.6,1060
1061,0.0,3.6,1061
1062,0.0,3.6,1062
1063,9.0,3.69,1063
1064,0.0,3.69,1064
1065,0.0,3.69,1065
1066,8.0,3.77,1066
1067,0.0,3.77,1067
1068,0.0,3.71,1068
1069,0.0,3.71,1069
1070,9.0,3.8,1070
1071,0.0,3.66,1071
1072,0.0,3.58,1072
1073,10.0,3.68,1073
1074,3.0,3.71,1074
1075,0.0,3.71,1075
1076,0.0,3.71,1076
1077,0.0,3.71,1077
1078,13.0,3.84,1078
1079,0.0,3.71,1079
1080,0.0,3.59,1080
1081,0.0,3.59,1081
1082,0.0,3.59,1082
1083,0.0,3.59,1083
1084,9.0,3.68,1084
1085,0.0,3.68,1085
1086,0.0,3.68,1086
1087,2.0,3.7,1087
1088,7.0,3.77,1088
1089,0.0,3.77,1089
1090,0.0,3.55,1090
